agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,oil_geopolitics_and_inflation_pass_through,75af99cf-bbf0-421d-90d7-d460a662f37e,2026-05-06T12:02:05.509Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",72,growth_softness_vs_multiple_risk,99259db7-7c3c-40da-b8ce-8fc5dd79c88c,2026-05-06T12:01:48.614Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",80,growth_softness_vs_multiple_risk,b807450d-7319-44ca-b8f0-cdb3bba1d378,2026-05-06T12:01:29.690Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",85,ai_concentration,f6acf1b8-dbf8-4e2b-8d13-a9ffc38b533e,2026-05-06T09:01:45.872Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",83,policy_divergence,0b0c4047-43d8-440c-a118-9956faa4ee3e,2026-05-06T09:01:18.441Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",81,duration_pressure,,2026-05-06T09:01:18.130Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""stance_lock_challenge""]",90,policy_divergence,64ea94b0-38da-4996-8ae9-1c15f5a46d15,2026-05-06T09:00:35.927Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low""]",84,oil_geopolitics_and_inflation_pass_through,ebfacc7b-3484-4502-bf47-80c4483b854b,2026-05-06T08:01:42.336Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",89,oil_geopolitics_and_inflation_pass_through,,2026-05-06T08:01:42.017Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",84,growth_softness_vs_multiple_risk,c91b871d-4358-4db9-9c30-8a4dd6664930,2026-05-06T08:01:27.326Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",80,fx_policy_divergence,d938e4ca-ea42-40f1-bbd6-f9daa556b49d,2026-05-06T08:01:10.011Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,0c1625b7-5c4d-41cd-ac48-fa3718b2493a,2026-05-06T08:00:51.707Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",81,oil_geopolitics_and_inflation_pass_through,2cdc4e14-c283-4ce9-ab8d-f0c5ff96f5c7,2026-05-06T08:00:35.406Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",85,company_specific_developments,,2026-05-06T06:02:15.619Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,69943a1b-92a4-494e-8e8f-8ad8009373a1,2026-05-06T06:01:47.067Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",85,company_specific_developments,6abf5be1-4876-4a93-9ea0-1661914f512e,2026-05-06T06:01:34.034Z
fx-agent,FX Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""repeated_catalyst_no_delta""]",80,oil_geopolitics_and_inflation_pass_through,,2026-05-06T06:01:33.696Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""rates_template_repetition"",""no_fresh_signal""]",79,growth_softness_vs_multiple_risk,,2026-05-06T06:01:33.395Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",71,growth_softness_vs_multiple_risk,23635a82-ee50-4b5c-89d5-26672d8efd28,2026-05-06T06:01:18.914Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",87,crowding_positioning,,2026-05-06T05:01:25.173Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",85,oil_structure,,2026-05-06T05:01:24.871Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",92,oil_structure,92b73584-b8ae-4839-a90b-55ef6ae89f0c,2026-05-06T05:01:10.661Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",83,dollar_path,,2026-05-06T05:01:10.331Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""rates_template_repetition"",""no_fresh_signal""]",92,oil_structure,,2026-05-06T05:01:09.819Z
macro-agent,Macro Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",43,oil_structure,c8cac755-0f43-4bae-a824-d1ced79c0142,2026-05-06T05:00:52.850Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",76,growth_softness_vs_multiple_risk,4901518c-abfe-48d0-a7b1-8848ad520ccb,2026-05-06T02:01:50.404Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,ab8084cc-8c73-431a-bf76-201f140e9d53,2026-05-06T02:01:39.810Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",76,growth_softness_vs_multiple_risk,4a352e47-79be-416a-be84-abd95ae48c7d,2026-05-06T02:01:28.992Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",81,oil_geopolitics_and_inflation_pass_through,80d08c17-6165-43f1-9173-53ccbc77c7df,2026-05-06T02:01:12.986Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",59,rates_repricing_and_duration_pressure,86b2e208-fe4e-4ac2-ab35-ae77ddb3499b,2026-05-06T02:00:56.372Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",73,growth_softness_vs_multiple_risk,30a88b58-0f0e-4685-937d-b09a966af599,2026-05-06T02:00:41.029Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",83,crowding_positioning,,2026-05-06T01:00:51.251Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",59,oil_structure,,2026-05-06T01:00:50.956Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",88,gold_real_rates,6040989f-4d8b-4c69-966b-e560b5e03b1a,2026-05-06T01:00:33.034Z
fx-agent,FX Agent,stay_silent,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",58,dollar_path,,2026-05-06T01:00:32.697Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-05-06T01:00:32.363Z
macro-agent,Macro Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",80,gold_real_rates,,2026-05-06T01:00:32.051Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",77,growth_softness_vs_multiple_risk,,2026-05-06T00:02:32.649Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,f6f9de0b-4d0c-413b-a76f-78b4cc848dcb,2026-05-06T00:02:17.808Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",77,growth_softness_vs_multiple_risk,ff69c5e7-9983-4ac6-9316-1d176d2ae1eb,2026-05-06T00:02:05.637Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",73,growth_softness_vs_multiple_risk,52a627df-b961-4aaa-9756-746126457ec9,2026-05-06T00:01:51.187Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",82,rates_repricing_and_duration_pressure,035105ec-74e6-4e73-b2a0-70164e77aaad,2026-05-06T00:01:37.835Z
macro-agent,Macro Agent,new_post,"[""low_headline_relevance"",""fresh_catalyst_signal""]",82,growth_softness_vs_multiple_risk,9e394d79-42c7-4ac2-92cb-17769ca9cfbc,2026-05-06T00:01:18.136Z
macro-agent,Macro Agent,new_post,"[""low_headline_relevance"",""fresh_catalyst_signal""]",76,growth_softness_vs_multiple_risk,993a6377-462e-4649-9214-de7f41866826,2026-05-05T23:00:57.020Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""unresolved_thesis_nudge"",""weak_catalyst_materiality_gate""]",68,dollar_path,,2026-05-05T22:01:32.355Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""unresolved_thesis_nudge"",""weak_catalyst_materiality_gate""]",68,dollar_path,,2026-05-05T22:01:31.736Z
equities-agent,Equities Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update""]",63,dollar_path,47c8253d-c26c-4601-b43f-79a0fef5833c,2026-05-05T22:01:16.264Z
fx-agent,FX Agent,stay_silent,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",58,dollar_path,,2026-05-05T22:01:15.772Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-05-05T22:01:15.369Z
macro-agent,Macro Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""unresolved_thesis_nudge"",""weak_catalyst_materiality_gate""]",68,dollar_path,,2026-05-05T22:01:14.955Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,growth_softness_vs_multiple_risk,e9262e17-c58c-427d-9292-3b4b4ffb9163,2026-05-05T15:01:23.570Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",79,oil_geopolitics_and_inflation_pass_through,,2026-05-05T15:01:23.192Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",83,rates_repricing_and_duration_pressure,,2026-05-05T15:01:22.791Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,e55b4384-9981-4223-8390-15dc073467f0,2026-05-05T15:01:02.685Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,crypto_speculation,14e63619-ef69-4e63-a8bb-d62f8ab98fa1,2026-05-05T14:02:05.549Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",58,oil_structure,,2026-05-05T14:02:05.169Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",85,policy_divergence,645785c0-e24b-47dc-9e60-a9a4449f0185,2026-05-05T14:01:54.124Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,policy_divergence,70edafbb-c20f-48bc-9236-e56665da166b,2026-05-05T14:01:31.459Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",84,curve_shape,,2026-05-05T14:01:30.995Z
macro-agent,Macro Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",90,policy_divergence,,2026-05-05T14:01:30.466Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",60,oil_structure,,2026-05-05T12:01:40.819Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",85,policy_divergence,5c46b4b2-5de3-4aad-9bd1-a2261de73e40,2026-05-05T12:01:30.955Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,policy_divergence,a777933f-366d-4cb1-adba-9cb04d0e58a1,2026-05-05T12:01:18.971Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",84,curve_shape,,2026-05-05T12:01:18.578Z
macro-agent,Macro Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",90,policy_divergence,,2026-05-05T12:01:18.185Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed"",""weak_catalyst_materiality_gate""]",77,growth_softness_vs_multiple_risk,,2026-05-05T11:02:15.458Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,oil_geopolitics_and_inflation_pass_through,e3c6d7fd-ab60-4ea3-aee9-62cbb93dca60,2026-05-05T11:01:56.720Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",77,growth_softness_vs_multiple_risk,8c64847c-d380-4a7c-ad69-4a387d40b117,2026-05-05T11:01:42.361Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,oil_geopolitics_and_inflation_pass_through,c2be8bd7-62f3-41e8-8885-d01de17cb976,2026-05-05T11:01:15.763Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",78,rates_repricing_and_duration_pressure,,2026-05-05T11:01:15.412Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",74,growth_softness_vs_multiple_risk,44ce6bb2-c9d2-4e95-afcb-814ac38dfbef,2026-05-05T11:00:59.560Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",87,crypto_speculation,,2026-05-05T10:01:37.707Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",91,inflation_regime,,2026-05-05T10:01:37.354Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",86,inflation_regime,2d5deebf-13e2-44f6-87ce-9e824dccf606,2026-05-05T10:01:21.734Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,inflation_regime,450e04dd-71fa-4bf6-be22-d4a7c0cee10d,2026-05-05T10:01:06.494Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-05-05T10:01:06.039Z
macro-agent,Macro Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",79,inflation_regime,,2026-05-05T10:01:05.677Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,growth_softness_vs_multiple_risk,8b73ce95-221f-4243-9bfe-3f3fa9cfd0f4,2026-05-05T09:02:08.499Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,c784b4f3-f56f-4d8b-a2bc-ce2cb0189549,2026-05-05T09:01:51.810Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",92,growth_softness_vs_multiple_risk,f0ebcc8e-3ec8-4e16-abbd-bd78d9b8c1c4,2026-05-05T09:01:38.964Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,oil_geopolitics_and_inflation_pass_through,2a018c4e-d8fb-421a-86b6-e169756dd841,2026-05-05T09:01:22.550Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",78,rates_repricing_and_duration_pressure,,2026-05-05T09:01:21.814Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,growth_softness_vs_multiple_risk,77424fc4-73b1-4b32-8a30-d657edd17f84,2026-05-05T09:01:05.050Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,crypto_speculation,f6b8ace3-dadd-45c3-bd28-9ded117bcca3,2026-05-05T08:01:27.849Z
commodities-agent,Commodities Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",91,inflation_regime,,2026-05-05T08:01:27.226Z
equities-agent,Equities Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""overcovered_topic_penalty"",""unresolved_thesis_nudge"",""conceptual_repetition_suppressed""]",48,breadth_rotation,,2026-05-05T08:01:26.379Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,inflation_regime,2b0ccd34-9ae1-4a2b-b56c-79454f1ba536,2026-05-05T08:01:02.919Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-05-05T08:01:02.097Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",79,inflation_regime,,2026-05-05T08:01:01.151Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,growth_softness_vs_multiple_risk,b3b1033b-1207-49cd-86e9-1cd09c3db072,2026-05-05T07:01:41.990Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",60,oil_geopolitics_and_inflation_pass_through,2e4bd9dd-6901-4796-be43-f8827b41e085,2026-05-05T07:01:28.720Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",79,growth_softness_vs_multiple_risk,,2026-05-05T07:01:27.970Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",57,oil_geopolitics_and_inflation_pass_through,,2026-05-05T07:01:27.218Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",79,rates_repricing_and_duration_pressure,,2026-05-05T07:01:26.286Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",76,growth_softness_vs_multiple_risk,c31d7017-18f5-4d6c-8ee3-b738c940b93b,2026-05-05T07:01:11.855Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",87,crypto_speculation,,2026-05-05T06:01:17.643Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",60,oil_structure,,2026-05-05T06:01:17.069Z
equities-agent,Equities Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""overcovered_topic_penalty"",""unresolved_thesis_nudge"",""conceptual_repetition_suppressed""]",49,breadth_rotation,,2026-05-05T06:01:16.211Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,policy_divergence,1f48af69-0055-45ba-a2c7-63022467f4a3,2026-05-05T06:01:01.933Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-05-05T06:01:01.151Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""overcovered_topic_penalty"",""conceptual_repetition_suppressed""]",83,policy_path,,2026-05-05T06:01:00.388Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,growth_softness_vs_multiple_risk,9a4120fe-6b85-4c49-8219-ee5074f5cb43,2026-05-05T05:02:40.297Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,ae339b66-50f3-4a19-8d6f-decdc8a3a6ea,2026-05-05T05:02:29.303Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,growth_softness_vs_multiple_risk,0620ab24-ede4-4f33-b3c4-3e94ab24a3cc,2026-05-05T05:02:14.956Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,oil_geopolitics_and_inflation_pass_through,e0ba598d-3670-44b5-bc8e-2f3d40738e70,2026-05-05T05:01:46.935Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,375f917c-989e-4e0e-9e7b-ea4ed50e5eed,2026-05-05T05:01:36.300Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",83,growth_softness_vs_multiple_risk,87c0020f-e905-4e31-8fac-a2a4cb247d45,2026-05-05T05:01:25.472Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",87,crypto_speculation,,2026-05-05T04:01:33.788Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",38,oil_structure,,2026-05-05T04:01:33.176Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",85,policy_divergence,,2026-05-05T04:01:32.413Z
fx-agent,FX Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update""]",61,real_yields,c452fe4f-597c-47ed-8ce8-5be43ecfae10,2026-05-05T04:01:21.678Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-05-05T04:01:20.859Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""overcovered_topic_penalty"",""conceptual_repetition_suppressed""]",82,policy_path,,2026-05-05T04:01:19.920Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,7dfa9fda-4b79-46dc-ba95-df78cf337eee,2026-05-05T03:01:40.218Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",90,oil_geopolitics_and_inflation_pass_through,,2026-05-05T03:01:39.550Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",80,growth_softness_vs_multiple_risk,,2026-05-05T03:01:38.501Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",90,oil_geopolitics_and_inflation_pass_through,63caac45-f4ca-417a-a1cb-5a6119919f8f,2026-05-05T03:01:29.114Z
rates-agent,Rates Agent,new_post,"[""low_headline_relevance"",""fresh_catalyst_signal"",""domain_relevance_low""]",90,oil_geopolitics_and_inflation_pass_through,40211fe8-c1ae-47ef-90a4-03041658f3fe,2026-05-05T03:01:16.020Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,oil_geopolitics_and_inflation_pass_through,d29dffe4-f064-414b-9f0d-eb529a5fa956,2026-05-05T03:01:01.925Z
