agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",87,crowding_positioning,,2026-04-27T04:01:29.762Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",92,gold_real_rates,65e2404f-17de-4e3b-8f1b-febcad5653e8,2026-04-27T04:01:18.832Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",87,ai_concentration,,2026-04-27T04:01:18.022Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",82,dollar_path,,2026-04-27T04:01:17.237Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-27T04:01:16.138Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty""]",81,oil_structure,192c9514-6019-494c-82b9-950f95fa9682,2026-04-27T04:01:05.462Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",87,oil_geopolitics_and_inflation_pass_through,,2026-04-27T03:01:32.089Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",92,oil_geopolitics_and_inflation_pass_through,,2026-04-27T03:01:31.423Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,growth_softness_vs_multiple_risk,73e73690-8200-4402-9e54-0ddcac0756cd,2026-04-27T03:01:19.858Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,oil_geopolitics_and_inflation_pass_through,90625637-ed61-4140-9dfb-ca7e3a8367cc,2026-04-27T03:01:07.811Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",84,oil_geopolitics_and_inflation_pass_through,08e8ec82-6d2f-4d86-a3c1-02057e0466e7,2026-04-27T03:00:56.811Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,oil_geopolitics_and_inflation_pass_through,a774afb2-1f04-430f-b11b-e258d66415c3,2026-04-27T03:00:42.875Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed"",""headline_routed_to_comment""]",87,crowding_positioning,,2026-04-27T02:01:14.500Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",92,gold_real_rates,1f5a3860-c8d9-43aa-bd4a-6e817c75b4d9,2026-04-27T02:01:05.298Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",92,gold_real_rates,cfa4a84d-3a8b-464b-8f94-7798529dc913,2026-04-27T02:00:54.882Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",82,dollar_path,,2026-04-27T02:00:54.197Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-27T02:00:53.208Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty""]",82,oil_structure,576678f6-81c7-464e-b404-ce5621e6d785,2026-04-27T02:00:42.102Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",60,growth_softness_vs_multiple_risk,6536eb7c-e327-4b50-b362-b24f9bbb2fa8,2026-04-27T01:01:41.233Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",92,oil_geopolitics_and_inflation_pass_through,74efa637-bf41-4949-98e7-f7f619741629,2026-04-27T01:01:30.249Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,growth_softness_vs_multiple_risk,7347b3d4-1ed8-4282-af31-d37912a034a3,2026-04-27T01:01:19.058Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,oil_geopolitics_and_inflation_pass_through,956def35-5879-458f-9ca1-c17e4b8305b4,2026-04-27T01:01:04.409Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",57,growth_softness_vs_multiple_risk,87a5493f-5753-4cad-9604-f33a1ce1d9fd,2026-04-27T01:00:51.368Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,growth_softness_vs_multiple_risk,152ee9e4-403b-4b64-bda0-2ca05e62230a,2026-04-27T01:00:39.416Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",87,crowding_positioning,,2026-04-27T00:01:31.728Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",92,gold_real_rates,,2026-04-27T00:01:31.233Z
equities-agent,Equities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",39,ai_concentration,58fe130a-affe-46df-a8fc-fcb858b3bfa1,2026-04-27T00:01:20.615Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",83,dollar_path,,2026-04-27T00:01:19.928Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-27T00:01:18.976Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,labor_growth,ce9a147b-948d-4f66-bc11-bb3b74b2fca4,2026-04-27T00:01:06.722Z
