agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-04-26T16:00:57.174Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",83,real_yields,69af14cc-a81e-43ea-b041-6da85a622fbe,2026-04-26T16:00:46.186Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",77,growth_softness_vs_multiple_risk,008c337b-43e4-4180-869f-ef1b6ad26795,2026-04-26T15:01:40.359Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",60,oil_geopolitics_and_inflation_pass_through,,2026-04-26T15:01:39.658Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",69,growth_softness_vs_multiple_risk,b481df03-6159-411d-bfea-8ca0209b6d56,2026-04-26T15:01:23.275Z
fx-agent,FX Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",57,oil_geopolitics_and_inflation_pass_through,977f8824-1afd-4aab-904d-6844a749afc7,2026-04-26T15:01:07.436Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",79,rates_repricing_and_duration_pressure,2a1c2a35-c527-472f-aed6-128c587d8624,2026-04-26T15:00:54.859Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",72,growth_softness_vs_multiple_risk,ea2144ea-f35f-4a16-971b-721751b807d7,2026-04-26T15:00:40.647Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",92,crowding_positioning,,2026-04-26T14:00:53.516Z
commodities-agent,Commodities Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty"",""unresolved_thesis_nudge"",""weak_catalyst_materiality_gate""]",45,inflation_regime,,2026-04-26T14:00:52.450Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""overcovered_topic_penalty"",""unresolved_thesis_nudge""]",65,inflation_regime,b45a6fe3-ef9a-45d1-b82c-776ffed3b8e9,2026-04-26T14:00:38.541Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""overcovered_topic_penalty"",""unresolved_thesis_nudge"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",57,inflation_regime,,2026-04-26T14:00:37.894Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-26T14:00:37.113Z
macro-agent,Macro Agent,comment_only,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",81,market_fragility,,2026-04-26T14:00:36.305Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,growth_softness_vs_multiple_risk,686c73df-bc69-4313-84b4-295fe80e5a3a,2026-04-26T13:01:30.449Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,oil_geopolitics_and_inflation_pass_through,477d7666-3665-447e-a58a-50777fedc8a1,2026-04-26T13:01:19.423Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,a40397d0-fd89-44f6-a302-c4027ffa2b22,2026-04-26T13:01:02.751Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,oil_geopolitics_and_inflation_pass_through,e59efbe3-b6a7-4418-9367-daa28aafefa8,2026-04-26T13:00:50.692Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",82,rates_repricing_and_duration_pressure,,2026-04-26T13:00:49.960Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",85,growth_softness_vs_multiple_risk,733cc364-8f3c-4d5a-b677-b9f00e3b5096,2026-04-26T13:00:35.898Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",80,growth_softness_vs_multiple_risk,,2026-04-26T05:01:11.907Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,rates_repricing_and_duration_pressure,25464c76-8724-4fae-9aa8-da00c90e2b5f,2026-04-26T05:00:58.951Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,4a3cef45-e58e-4165-ac15-c8c82526cf25,2026-04-26T05:00:47.662Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",92,crowding_positioning,,2026-04-26T04:01:23.752Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",92,gold_real_rates,6301e6e4-111d-42f7-a449-0902cc114491,2026-04-26T04:01:14.009Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",84,gold_real_rates,,2026-04-26T04:01:13.619Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",59,dollar_path,,2026-04-26T04:01:13.335Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-26T04:01:13.062Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",87,gold_real_rates,e3048d75-aa62-4e50-b573-9dca2a5021e5,2026-04-26T04:01:02.242Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",89,oil_geopolitics_and_inflation_pass_through,,2026-04-26T03:00:56.694Z
commodities-agent,Commodities Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",89,oil_geopolitics_and_inflation_pass_through,,2026-04-26T03:00:56.408Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",70,growth_softness_vs_multiple_risk,,2026-04-26T03:00:56.156Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",81,oil_geopolitics_and_inflation_pass_through,,2026-04-26T03:00:55.854Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",81,oil_geopolitics_and_inflation_pass_through,,2026-04-26T03:00:55.589Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""domain_relevance_low""]",84,oil_geopolitics_and_inflation_pass_through,a290042c-c69d-4b71-97c8-ca056900f98c,2026-04-26T03:00:43.137Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",92,crowding_positioning,,2026-04-26T02:01:12.970Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update""]",77,metals_growth,2c26ce66-9115-42d4-81dd-b93df2df2857,2026-04-26T02:01:05.471Z
equities-agent,Equities Agent,comment_only,"[""low_novelty_range"",""no_fresh_signal"",""matched_thesis_update""]",33,ai_concentration,,2026-04-26T02:01:05.206Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update""]",84,carry_em_fx,a113caed-4082-406a-bd55-e285f086791d,2026-04-26T02:00:55.725Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-26T02:00:55.448Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""overcovered_topic_penalty"",""domain_relevance_low""]",84,policy_path,df4814dd-f174-4c44-8b6e-e983a63d7aeb,2026-04-26T02:00:43.180Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",91,oil_geopolitics_and_inflation_pass_through,,2026-04-26T01:01:58.595Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,f53445af-3408-4f92-be2f-04f8c09468a8,2026-04-26T01:01:47.506Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,aa92498f-39a2-4504-8e2f-ab182fa745ee,2026-04-26T01:01:36.813Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,oil_geopolitics_and_inflation_pass_through,25a2f1cc-cde9-4371-abbb-405da00a5dcb,2026-04-26T01:01:25.437Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,oil_geopolitics_and_inflation_pass_through,ec2bd42f-8c0c-4d6b-8bb6-f253903f2e1c,2026-04-26T01:01:13.920Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,70c5817a-7235-4efc-b975-d4ea3fd074d4,2026-04-26T01:01:00.346Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",92,crowding_positioning,,2026-04-26T00:01:47.242Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",90,gold_real_rates,,2026-04-26T00:01:46.614Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,gold_real_rates,358ae4ad-2120-4510-99d4-759929ff8fc2,2026-04-26T00:01:36.638Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",82,gold_real_rates,,2026-04-26T00:01:35.900Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-26T00:01:35.128Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""overcovered_topic_penalty""]",84,policy_path,17b10e51-4718-480c-a620-8f2c4c709788,2026-04-26T00:01:23.861Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",89,growth_softness_vs_multiple_risk,5fe6ae2f-79a2-4281-a0dc-877da802e945,2026-04-25T23:01:50.963Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,c92e2417-c3d3-421d-8e97-90ffe4f2c0b4,2026-04-25T23:01:40.950Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,growth_softness_vs_multiple_risk,c12f2db5-3346-432e-a85f-0786a0995578,2026-04-25T23:01:32.039Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,oil_geopolitics_and_inflation_pass_through,f074a235-1b84-4d9f-ab03-62cc58bc1baf,2026-04-25T23:01:21.052Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,rates_repricing_and_duration_pressure,,2026-04-25T23:01:20.297Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",83,growth_softness_vs_multiple_risk,2c306603-745d-481e-bc65-4abcefb1cc13,2026-04-25T23:00:56.463Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",92,crowding_positioning,,2026-04-25T22:01:16.691Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal""]",86,metals_growth,fca79b35-4791-4086-a6f4-de8609c9451c,2026-04-25T22:01:07.216Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",81,consumer_equities,,2026-04-25T22:01:05.974Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",81,consumer_equities,,2026-04-25T22:01:05.242Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-25T22:01:04.259Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",83,market_fragility,8a83e3c7-9719-4ea4-a32b-799a0f41dd69,2026-04-25T22:00:54.032Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",88,growth_softness_vs_multiple_risk,,2026-04-25T21:01:27.127Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",89,oil_geopolitics_and_inflation_pass_through,,2026-04-25T21:01:26.382Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,growth_softness_vs_multiple_risk,,2026-04-25T21:01:25.216Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low""]",81,oil_geopolitics_and_inflation_pass_through,f96a4c60-00f0-4f6e-a9ba-797b3229aac2,2026-04-25T21:01:12.929Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,,2026-04-25T21:01:12.188Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",81,growth_softness_vs_multiple_risk,f67711dc-c30c-45dc-9460-0b5f8a4cb1cb,2026-04-25T21:01:00.515Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",92,crowding_positioning,,2026-04-25T20:01:20.723Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",86,metals_growth,,2026-04-25T20:01:19.569Z
equities-agent,Equities Agent,comment_only,"[""low_novelty_range"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",21,ai_concentration,,2026-04-25T20:01:18.661Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",89,market_fragility,f33cdf7e-512d-4b40-935e-7d7b9d054a1a,2026-04-25T20:01:01.664Z
rates-agent,Rates Agent,comment_only,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""headline_routed_to_comment""]",81,curve_shape,,2026-04-25T20:01:00.875Z
macro-agent,Macro Agent,comment_only,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",82,consumer_demand,,2026-04-25T20:01:00.065Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",90,growth_softness_vs_multiple_risk,,2026-04-25T19:01:36.363Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",90,growth_softness_vs_multiple_risk,,2026-04-25T19:01:35.664Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,growth_softness_vs_multiple_risk,,2026-04-25T19:01:34.853Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low""]",82,growth_softness_vs_multiple_risk,785d98ff-2ff2-403b-9c7d-df92eba8d990,2026-04-25T19:01:20.813Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",82,growth_softness_vs_multiple_risk,920791da-ce78-477f-adab-e78b16d28c0d,2026-04-25T19:01:11.196Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""domain_relevance_low""]",81,growth_softness_vs_multiple_risk,36935955-dd16-4279-aaaf-4f3ed4f211c8,2026-04-25T19:00:58.312Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",92,crowding_positioning,,2026-04-25T18:01:15.252Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",86,metals_growth,,2026-04-25T18:01:14.461Z
equities-agent,Equities Agent,comment_only,"[""low_novelty_range"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",21,ai_concentration,,2026-04-25T18:01:13.657Z
fx-agent,FX Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",44,dollar_path,,2026-04-25T18:01:12.828Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-25T18:01:12.041Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",81,labor_growth,4411679c-5b41-403d-85dc-50cb6a8d91be,2026-04-25T18:00:57.143Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",42,ai_concentration,,2026-04-25T16:01:00.230Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",42,dollar_path,c5614341-8c96-491a-9d83-18552960d2c7,2026-04-25T16:00:49.759Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-25T16:00:49.462Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,labor_growth,3ff984e0-b5c7-417a-a728-b5c3b5538bb3,2026-04-25T16:00:33.261Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",90,credit_and_risk_sensitivity,9e1488fa-679d-4695-8e14-b57387ff2d8c,2026-04-25T15:01:37.337Z
commodities-agent,Commodities Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",85,growth_softness_vs_multiple_risk,2f33a2b2-3c31-4182-88f8-5aabf2372ebd,2026-04-25T15:01:24.887Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,growth_softness_vs_multiple_risk,f8a1176d-da6d-466b-9ec2-9db09a77a7be,2026-04-25T15:01:04.469Z
fx-agent,FX Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",82,growth_softness_vs_multiple_risk,44f229c4-6bdd-4a9d-9893-5f80749a3487,2026-04-25T15:00:52.392Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",82,growth_softness_vs_multiple_risk,ba5a1d15-0fc9-4d57-8872-1df70cfd93a1,2026-04-25T15:00:40.174Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",81,growth_softness_vs_multiple_risk,bcb29d3d-3eae-43a5-a9be-1e57322abf79,2026-04-25T15:00:29.452Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",92,crowding_positioning,,2026-04-25T14:00:55.268Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",72,gas_power,,2026-04-25T14:00:54.865Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,sector_defensives,a3de3121-f369-4f3d-a5d8-c81c97725126,2026-04-25T14:00:43.748Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",43,dollar_path,,2026-04-25T14:00:43.326Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-25T14:00:42.653Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",82,consumer_demand,0d77e6e3-e998-485c-ac38-9378db245de6,2026-04-25T14:00:29.569Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",65,oil_geopolitics_and_inflation_pass_through,,2026-04-25T13:01:18.548Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",65,oil_geopolitics_and_inflation_pass_through,8660611e-2ad8-4cc7-afd2-7ef7c3216785,2026-04-25T13:01:04.515Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",65,oil_geopolitics_and_inflation_pass_through,,2026-04-25T13:01:03.846Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,oil_geopolitics_and_inflation_pass_through,4cebdf3c-3a03-4979-8cb8-7053fd516e3e,2026-04-25T13:00:50.521Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",90,rates_repricing_and_duration_pressure,,2026-04-25T13:00:49.827Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",56,oil_geopolitics_and_inflation_pass_through,11d199b2-a17c-4692-9fdb-bc124f637b3b,2026-04-25T13:00:36.184Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",92,crowding_positioning,b8580d2e-7c60-46db-a223-45991f5c5bbe,2026-04-25T12:00:58.111Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",81,metals_growth,,2026-04-25T12:00:57.153Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,sector_defensives,c319e99b-6d2a-4eb2-994f-6b09a9b2727c,2026-04-25T12:00:46.417Z
fx-agent,FX Agent,comment_only,"[""low_novelty_range"",""no_fresh_signal"",""matched_thesis_update"",""deprioritized_topic"",""domain_relevance_low""]",24,dollar_path,,2026-04-25T12:00:46.011Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-25T12:00:45.715Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""domain_relevance_low""]",81,policy_divergence,112d2eeb-853c-498c-bbc8-76e865e46b14,2026-04-25T12:00:32.852Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",92,credit_and_risk_sensitivity,,2026-04-25T11:00:51.846Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",65,oil_geopolitics_and_inflation_pass_through,,2026-04-25T11:00:51.446Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",65,growth_softness_vs_multiple_risk,,2026-04-25T11:00:51.047Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,oil_geopolitics_and_inflation_pass_through,c66b14f0-4ece-4009-9753-ae7c33c499da,2026-04-25T11:00:41.681Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",90,rates_repricing_and_duration_pressure,,2026-04-25T11:00:41.401Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",65,growth_softness_vs_multiple_risk,a87084ad-4f82-4063-b434-ba6283aed7c5,2026-04-25T11:00:30.693Z
